X1,Y1,X2,Y2
13400,83583.34,13466.67,83550
12900,83666.66,12933.33,83733.34
13633.33,86683.34,13600,86616.66
11883.33,86583.34,11850,86516.66
12033.33,84466.66,12066.67,84533.34
12866.67,85983.34,12833.33,85916.66
12166.67,85066.66,12166.67,84983.34
12483.33,84533.34,12533.33,84600
12366.67,84400,12316.67,84333.34
12983.33,86850,13033.33,86916.66
12600,86550,12550,86483.34
13716.67,86500,13666.67,86433.34
12616.67,86300,12683.33,86350
12816.67,85366.66,12883.33,85316.66
11700,86333.34,11616.67,86333.34
13650,86616.66,13733.33,86616.66
11466.67,85900,11550,85900
12833.33,87583.34,12900,87633.34
13616.67,85833.34,13550,85783.34
11066.67,85100,11000,85050
14400,83216.66,14466.67,83266.66
12400,86816.66,12466.67,86766.66
14150,83466.66,14083.33,83416.66
12816.67,85016.66,12733.33,85016.66
13416.67,86050,13333.33,86050
13433.33,85250,13516.67,85250
11383.33,85950,11383.33,86033.34
12716.67,85800,12716.67,85883.34
14366.67,83650,14366.67,83566.66
12350,83666.66,12400,83733.34
13716.67,84933.34,13666.67,84866.66
14250,85116.66,14200,85183.34
13966.67,84516.66,14016.67,84583.34
12633.33,85433.34,12616.67,85516.66
12133.33,84333.34,12150,84416.66
12683.33,86483.34,12700,86566.66
12766.67,85233.34,12750,85316.66
13466.67,83550,13550,83533.34
12983.33,87650,12900,87633.34
13650,84950,13566.67,84933.34
14466.67,85183.34,14383.33,85200
13966.67,84416.66,13883.33,84400
12316.67,85616.66,12233.33,85600
12116.67,83816.66,12200,83833.34
12266.67,84450,12283.33,84533.34
12983.33,86850,12966.67,86766.66
11866.67,86100,11850,86016.66
11116.67,83900,11100,83816.66
13283.33,86650,13300,86566.66
13050,86250,13033.33,86166.66
12116.67,86250,12122.22,86165
12862.78,86845.55,12909.72,86916.66
12466.67,85433.34,12550,85400
11850,85283.34,11766.67,85250
11833.33,86483.34,11750,86450
12183.33,85250,12100,85216.66
14650,83650,14566.67,83616.66
11200,83850,11283.33,83883.34
13533.33,85916.66,13616.67,85950
13483.33,86200,13450,86283.34
13616.67,85950,13650,86033.34
12266.67,86733.34,12300,86650
13400,86733.34,13366.67,86650
13000,85850,12966.67,85766.66
12200,84900,12166.67,84983.34
14500,85000,14533.33,85083.34
12583.33,85700,12616.67,85616.66
12616.67,87116.66,12583.33,87200
11933.33,85200,11966.67,85116.66
12575,86779.72,12650,86833.34
12716.67,85883.34,12783.33,85950
12983.33,87650,13050,87583.34
12716.67,85516.66,12783.33,85583.34
12216.67,84033.34,12150,83966.66
12628.89,86135.55,12601.39,86042.78
12683.33,85716.66,12600,85766.66
14733.33,84250,14650,84300
11300,85866.66,11216.67,85816.66
12100,84900,12016.67,84950
13266.67,86883.34,13183.33,86933.34
12133.33,84266.66,12216.67,84216.66
14383.33,83883.34,14333.33,83800
13366.67,86200,13416.67,86116.66
12483.33,86883.34,12433.33,86800
13483.33,86583.34,13483.33,86483.34
12016.67,86683.34,12016.67,86583.34
11500,85800,11500,85700
11850,86016.66,11850,85916.66
12200,84900,12100,84900
14300,83216.66,14400,83216.66
13966.67,84516.66,13866.67,84516.66
12183.33,86000,12083.89,86017.5
12650,85300,12750,85316.66
13316.67,83600,13216.67,83583.34
14550,83716.66,14566.67,83616.66
12066.67,85083.34,12050,84983.34
14666.67,84400,14650,84300
13616.67,84016.66,13600,83916.66
13016.67,86350,13000,86250
12316.67,84233.34,12216.67,84216.66
12266.67,85716.66,12166.67,85733.34
12504.72,86300.28,12533.33,86400
12733.33,87116.66,12633.33,87083.34
13283.33,86333.34,13183.33,86366.66
12950,84483.34,12983.33,84383.34
13700,84550,13666.67,84450
11316.67,85700,11350,85800
14166.67,85266.66,14066.67,85300
14466.67,85166.66,14533.33,85083.34
13000,84916.66,12916.67,84850
12466.67,85333.34,12550,85400
12250,83750,12333.33,83683.34
14200,85183.34,14283.33,85250
11083.33,85716.66,11166.67,85650
11950,85216.66,11883.33,85300
12700,86683.34,12616.67,86616.66
12575,86779.72,12466.67,86766.66
11466.67,83883.34,11516.67,83783.34
13966.67,83633.34,14066.67,83583.34
13866.67,83583.34,13916.67,83483.34
13700,83700,13800,83750
12800,84033.34,12850,84133.34
12283.33,85866.66,12233.33,85766.66
13950,86116.66,14050,86066.66
11066.67,83816.66,10966.67,83766.66
14016.67,84583.34,13966.67,84683.34
12100,86400,12190,86331.39
12722.22,86047.5,12775.56,86147.78
13466.67,84783.34,13583.33,84783.34
13183.33,86566.66,13300,86566.66
13400,84900,13516.67,84900
12283.33,85016.66,12400,85016.66
12333.33,83816.66,12450,83816.66
13066.67,86883.34,13066.67,86766.66
13083.33,84283.34,13000,84366.66
14016.67,83416.66,14100,83333.34
12300,85083.34,12216.67,85166.66
12950,84483.34,13033.33,84566.66
12333.33,85516.66,12416.67,85433.34
11383.33,86033.34,11466.67,86116.66
12383.33,84283.34,12466.67,84366.66
13416.67,86050,13433.33,85933.34
14183.33,83550,14100,83633.34
11516.67,84850,11433.33,84933.34
13866.67,86016.66,13883.33,86133.34
14383.33,83300,14316.67,83400
12666.67,85116.66,12733.33,85016.66
12150,84650,12216.67,84750
13666.67,84450,13600,84350
13133.33,85150,13200,85250
14933.33,83250,15000,83350
12650,85300,12683.33,85183.34
11100,85216.66,11066.67,85100
12983.33,85216.66,12866.67,85183.34
14366.67,83950,14483.33,83983.34
12083.33,86633.34,12200,86600
12000,83750,11883.33,83800
11866.67,84816.66,11816.67,84933.34
11995,83688.89,12016.67,83816.66
12450,86616.66,12533.33,86716.66
12366.67,85700,12450,85600
12983.33,87483.34,12883.33,87400
11250,84783.34,11116.67,84783.34
13000,84916.66,13133.33,84916.66
13000,85150,13133.33,85150
12683.33,86483.34,12683.33,86350
13433.33,86466.66,13450,86333.34
12800,86716.66,12866.67,86600
12333.33,84100,12216.67,84033.34
12483.33,84533.34,12350,84550
11683.33,84950,11816.67,84933.34
12083.33,85400,12216.67,85416.66
13733.33,84766.66,13800,84883.34
13266.67,85516.66,13233.33,85383.34
12433.33,84950,12566.67,84983.34
14366.67,83650,14400,83783.34
12566.67,84733.34,12533.33,84600
13166.67,85850,13066.67,85750
11966.67,84616.66,11866.67,84516.66
13050,84733.34,12916.67,84683.34
14116.67,83950,14166.67,83816.66
13183.33,86366.66,13066.67,86283.34
14733.33,84016.66,14616.67,83933.34
13416.67,84250,13333.33,84366.66
11683.33,84950,11566.67,85033.34
11400,85500,11516.67,85583.34
12833.33,87083.34,12950,87000
12466.67,85333.34,12350,85250
11516.67,83783.34,11600,83666.66
12520.56,86860,12600,86983.34
12797.78,86146.39,12866.67,86016.66
13800,85866.66,13866.67,85733.34
12866.67,87133.34,12883.33,87283.34
13700,83516.66,13550,83533.34
13833.33,84633.34,13683.33,84616.66
14650,83650,14750,83766.66
12833.33,85383.34,12716.67,85483.34
14066.67,85300,14183.33,85400
11616.67,85083.34,11733.33,85183.34
11150,84633.34,11116.67,84783.34
14766.67,84933.34,14800,84783.34
12783.33,85700,12816.67,85850
14583.33,85033.34,14733.33,85000
12816.67,85550,12950,85633.34
12400,85016.66,12483.33,85150
12166.67,85733.34,12116.67,85883.34
14216.67,83516.66,14366.67,83566.66
13433.33,83933.34,13483.33,84083.34
10766.67,83766.66,10916.67,83700
12083.33,85400,12016.67,85550
13033.33,84566.66,12916.67,84683.34
13966.67,83633.34,13866.67,83766.66
12933.33,85033.34,12800,85133.34
14300,83216.66,14166.67,83316.66
12909.72,86916.66,12983.33,87066.66
12550,84900,12566.67,84733.34
13416.67,85266.66,13250,85250
13433.33,83933.34,13600,83916.66
14550,84116.66,14716.67,84083.34
11566.67,85983.34,11533.33,85816.66
13700,85683.34,13616.67,85833.34
14250,85116.66,14166.67,85266.66
13700,85683.34,13866.67,85733.34
13533.33,86066.66,13583.33,86233.34
12216.67,86366.66,12350,86483.34
13366.67,85683.34,13300,85850
12216.67,84750,12383.33,84816.66
13700,83516.66,13866.67,83583.34
11283.33,83883.34,11466.67,83883.34
12133.33,84266.66,11950,84250
11966.67,84616.66,12150,84650
11250,84783.34,11400,84900
13083.33,85516.66,12966.67,85366.66
11916.67,85916.66,11966.67,86100
11050,84466.66,11150,84633.34
11866.67,84516.66,11683.33,84450
13650,85016.66,13800,84883.34
13083.33,85516.66,13233.33,85383.34
13566.67,86033.34,13766.67,86016.66
14750,83416.66,14566.67,83500
12700.56,86054.45,12500,86083.34
13183.33,84933.34,13383.33,84966.66
11700,86250,11750,86450
13550,85783.34,13366.67,85683.34
12566.67,87300,12733.33,87433.34
12866.67,86383.34,12866.67,86600
12583.33,83750,12666.67,83550
12100,86350,11900,86266.66
11683.33,84700,11866.67,84816.66
12333.33,83816.66,12150,83683.34
12450,83483.34,12666.67,83550
13466.67,84166.66,13250,84083.34
13833.33,86133.34,14066.67,86083.34
13233.33,86700,13183.33,86933.34
14366.67,83950,14500,84150
13466.67,84783.34,13700,84850
12366.67,86233.34,12483.33,86016.66
12233.33,86383.34,12050,86566.66
12266.67,85383.34,12033.33,85266.66
13966.67,84683.34,13966.67,84416.66
13533.33,85533.34,13266.67,85516.66
11650,84433.34,11683.33,84700
13033.33,86166.66,12900,86400
13650,85016.66,13516.67,85250
12150,83683.34,12083.33,83950
13783.33,85400,13533.33,85533.34
12466.67,84366.66,12333.33,84100
13600,84350,13316.67,84450
11600,83666.66,11883.33,83800
14600,84750,14433.33,84483.34
12266.67,85383.34,12483.33,85150
12983.33,87083.34,12750,86866.66
12933.33,83733.34,13216.67,83583.34
12933.33,85033.34,13050,84733.34
13750,86716.66,13583.33,86433.34
11850,85333.34,12066.67,85083.34
13833.33,86200,13800,85866.66
14983.33,83166.66,14750,83416.66
13783.33,85400,14133.33,85466.66
12862.78,86845.55,13083.33,86550
12483.33,87166.66,12650,86833.34
12950,85366.66,12783.33,85700
13066.67,85750,13200,86100
11200,85516.66,11533.33,85700
14566.67,83500,14766.67,83833.34
13666.67,83700,13483.33,84083.34
11200,83850,10766.67,83766.66
13883.33,83466.66,14166.67,83816.66
12900,83533.34,12450,83483.34
12400,85966.66,12333.33,85516.66
13616.67,84016.66,13883.33,84400
12150,83966.66,12550,83716.66
11016.67,84400,11100,83933.34
14116.67,83950,14550,83716.66
11516.67,84850,12050,84983.34
14433.33,84483.34,14616.67,83933.34
11583.33,84016.66,12166.67,83033.34
12733.33,87433.34,13700,86766.66
12800,84033.34,12166.67,83033.34
11583.33,84016.66,11000,85050
13166.67,85716.66,14600,84750
13583.33,86433.34,11683.33,86000
12816.67,84200,12661.67,86437.22
